链接,标题,评论数,价格,销量,图片链接,品牌,适用年龄,尺码,面料,图案,风格,通勤,领子,衣门襟,颜色分类,袖型,组合形式,货号,成分含量,上市年份/季节,袖长,款式,厚薄,衣长,服装版型
https://item.taobao.com/item.htm?id=602853385901,RED虫 日本进口强燃纱线烟管裤 独立女性的品味象征,9,359.00 ,120,"https://img.alicdn.com/imgextra/i2/12375520/O1CN01JOYgEe1qeCqMklnYn_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01jn2FcY1qeCqKSzwHv_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01Iw9zB81qeCqMJSCFT_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN019W0Ohr1qeCqLJcsmO_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN010Biq7H1qeCq80BJmG_!!12375520.jpg",小虫,30-34周岁,,,,通勤,简约,,,橄榄绿 现货 驼色 现货,,,TE9QKZ125,96%及以上,2019年秋季,,,常规,,
https://item.taobao.com/item.htm?id=601389871490,小虫 早秋重磅之选 复古时髦腔调宽松显瘦灯芯绒西装外套+阔腿裤,19,348.00 ,119,"https://img.alicdn.com/imgextra/i1/12375520/O1CN01cSeMNy1qeCq42JovV_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01Pmpjl61qeCq0yTFx8_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01576iiE1qeCq1OqSHX_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN013t3wQR1qeCptfmliL_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01oTcl4m1qeCq99SNgH_!!12375520.jpg",小虫,30-34周岁,S M L XL,其他,,,,西装领,一粒扣,芒果莫吉托 现货 油画迷雾蓝 现货 芒果莫吉托（裤子） 现货 油画迷雾蓝（裤子） 现货,其他,,TE9QXZ026 TE9XKZ064,96%及以上,2019年秋季,长袖,,,常规,宽松
https://item.taobao.com/item.htm?id=603250459785,小虫 复古优雅女神蕾丝牛仔质感DA牌长袖连衣裙,0,598.00 ,119,"//gd3.alicdn.com/imgextra/i1/12375520/O1CN01v75gFe1qeCqMz8JsJ_!!12375520.jpg
//gd1.alicdn.com/imgextra/i1/12375520/O1CN010agtva1qeCqJOfg8u_!!12375520.jpg
//gd2.alicdn.com/imgextra/i2/12375520/O1CN01M4rB4N1qeCqJroCO5_!!12375520.jpg
//gd4.alicdn.com/imgextra/i4/12375520/O1CN01eOTrqW1qeCqN356P0_!!12375520.jpg
//gd2.alicdn.com/imgextra/i2/12375520/O1CN01qpQM681qeCqEkQUBM_!!12375520.jpg
//gd3.alicdn.com/imgextra/i3/12375520/O1CN01CSMvwh1qeCqW255F9_!!0-item_pic.jpg",小虫,30-34周岁,S M L XL,,,通勤,复古,,其他,海蓝 现货,衬衫袖,,TE9QLY025,51%(含)-70%(含),2019年秋季,长袖,其他/other,,,
https://item.taobao.com/item.htm?id=599478020256,RED虫 早秋款焦糖色时尚内搭法式气质慵懒小高领修身长袖上衣女,188,389.00 ,118,"//gd4.alicdn.com/imgextra/i3/12375520/O1CN01hVKaSd1qeCps0w1eB_!!12375520.jpg
//gd2.alicdn.com/imgextra/i2/12375520/O1CN01UchY6s1qeCptJDC5K_!!12375520.jpg
//gd1.alicdn.com/imgextra/i1/12375520/O1CN01E7g6ct1qeCps7AT7f_!!12375520.jpg
//gd2.alicdn.com/imgextra/i2/12375520/O1CN01xnYwCw1qeCps7A8Jr_!!12375520.jpg
//gd4.alicdn.com/imgextra/i4/12375520/O1CN01ZZpirC1qeCpeztfY4_!!12375520.jpg
//gd2.alicdn.com/imgextra/i2/12375520/O1CN019XxVm01qeCqUY7LYY_!!0-item_pic.jpg",小虫,30-34周岁,S M L XL,其他,纯色,通勤,简约,高领,套头,焦糖色 预售10月11日,常规,,TE9QMZ161,31%(含)-50%(含),2019年秋季,长袖,套头,常规,常规款,修身
https://item.taobao.com/item.htm?id=601306548192,小虫 法式慵懒气质绵羊毛宽松百搭圆领短袖T恤上衣女2019新款薄秋,98,298.00 ,118,"https://img.alicdn.com/imgextra/i1/12375520/O1CN01NHKX4N1qeCq0zCYTt_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN014bQQZU1qeCq1C9IMy_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01Nk2lND1qeCq1cv8KG_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN011X67E31qeCq4OgCUL_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01kUirDt1qeCq4n938L_!!12375520.jpg",小虫,30-34周岁,S M L XL,羊毛,纯色,通勤,简约,低圆领,套头,番茄红 现货 牛油果绿 现货 奶油白 现货,插肩袖,单件,TE9QMZ210,95%以上,2019年秋季,短袖,套头,常规,常规款,直筒
https://item.taobao.com/item.htm?id=601772600497,小虫 进店BI买澳大利亚100支羊毛草莓领七分袖宽松套头针织衫秋冬,19,388.00 ,118,"https://img.alicdn.com/imgextra/i2/12375520/O1CN01o5FGQp1qeCqHANPnl_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01RfuxBN1qeCqCG9iv5_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01qiFOay1qeCqEWRfg3_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01pQTtBE1qeCqHDCvVQ_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01vKxraJ1qeCqAsVhjI_!!12375520.jpg",小虫,30-34周岁,S M L,羊毛,纯色,通勤,简约,低圆领,套头,西瓜红 现货 香槟色 现货 牛油果绿 现货 落日黄 现货,插肩袖,,TE9DMZ033,95%以上,2019年秋季,长袖,套头,常规,常规款,宽松
https://item.taobao.com/item.htm?id=602158107907,小虫 初恋粉系列欧美ins烟管领别致羊毛套头毛衣,16,698.00 ,116,"https://img.alicdn.com/bao/uploaded/i2/12375520/O1CN01q3FF0d1qeCqBf4Hxh_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN010vD1sI1qeCq8VCzsx_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01zHG8C51qeCq9EvojH_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01QSLxmU1qeCq9k9uSf_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01CoX8Eg1qeCq65pN2m_!!12375520.jpg",小虫,30-34周岁,S M L,羊毛,纯色,通勤,简约,,套头,果果绿 现货 芭比粉 现货,常规,,TE9QMZ245,81%(含)-90%(含),2019年秋季,长袖,套头,常规,常规款,宽松
https://item.taobao.com/item.htm?id=597670396096,RED虫时髦星人BI囤超模同款帅气修身时装百慕大短裤女夏季骑行裤,408,348.00 ,115,"https://img.alicdn.com/imgextra/i2/12375520/O1CN01IDFeZh1qeCpjn6WtP_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01NO8aSP1qeCpqmMtJz_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01ZsMWTc1qeCpsrWdZa_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01gRFFts1qeCppZ8zdp_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01RAkcac1qeCp64qQv5_!!12375520.jpg",小虫,30-34周岁,,,,,,,,黑色 现货,,,TE9XNZ070,96%及以上,2019年夏季,,,常规,,
https://item.taobao.com/item.htm?id=600806803545,RED虫 软绵奶油感短卫衣 梦游仙境里随心跳动的小兔子,138,369.00 ,115,"https://img.alicdn.com/imgextra/i1/12375520/O1CN01pjq3fy1qeCpvU8trx_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN016MB8eh1qeCpw6VCQm_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN015vB1VZ1qeCq3gRfSY_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01E90QlY1qeCq5rkTvt_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01UKRpSi1qeCq4qpNIO_!!12375520.jpg",小虫,30-34周岁,S M L XL,,卡通动漫,通勤,简约,连帽,,白色 现货 黑色 现货,插肩袖,,TE9QWY021,71%(含)-80%(含),2019年秋季,长袖,套头,常规,短款,
https://item.taobao.com/item.htm?id=603250739536,RED虫 山羊绒绵羊毛五彩拼色针织 蒙德里安现代艺术感,7,1580.00 ,115,"https://img.alicdn.com/imgextra/i3/12375520/O1CN01aadu9H1qeCqOV7I3K_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN019treSc1qeCqSuAjzc_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01JUWt1A1qeCqPwoS0i_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01kHNujM1qeCqPwqjMS_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN010Z4Bgj1qeCqHoLSql_!!12375520.jpg",小虫,30-34周岁,均码,羊绒,拼色,通勤,简约,V领,,五彩拼色 预售10月15日,常规,单件,TE9DMZ035,95%以上,2019年秋季,长袖,套头,常规,常规款,宽松
https://item.taobao.com/item.htm?id=602014921357,小虫低调髙级美轻时尚100支高支澳洲羊毛直筒针织连衣裙女2019秋,30,598.00 ,114,"https://img.alicdn.com/bao/uploaded/i3/12375520/O1CN01dugc5L1qeCqCSEqiG_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01paWdd41qeCqC61Qdb_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN016rG5T11qeCqAIRYJT_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01AFxq9B1qeCqAVpL0B_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01yDcU9J1qeCpoVaVUm_!!12375520.jpg",小虫,30-34周岁,S M L,,纯色,通勤,简约,,套头,大红色 现货 森林绿 现货 燕麦色 预售10月16日 森林绿 预售10月16日,常规,,TE9DLY003,95%以上,2019年秋季,长袖,其他/other,,,
https://item.taobao.com/item.htm?id=602825635228,小虫 轻奢小众优雅澳大利亚进口羊毛针织开衫外套 质感獨特的甜蜜,16,498.00 ,114,"https://img.alicdn.com/imgextra/i1/12375520/O1CN01AYINjJ1qeCqEtOtms_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01M956Sr1qeCqEFH8KX_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01nnfsqX1qeCqFhne27_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01wxTj7z1qeCqEFI8fm_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01TxmKtx1qeCq1jotEN_!!12375520.jpg",小虫,30-34周岁,S M L,羊毛,纯色,通勤,复古,V领,单排扣,燕麦色 现货 熔岩红 现货 森林绿 现货,插肩袖,,TE9QMZ206,95%以上,2019年秋季,长袖,开衫,常规,常规款,宽松
https://item.taobao.com/item.htm?id=603198691710,RED虫 土耳其进口CHAO显瘦背带裤 自带减龄童颜滤镜,18,399.00 ,114,"https://img.alicdn.com/imgextra/i3/12375520/O1CN017b22uH1qeCqMTBnMq_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01Ez6Bx91qeCqIwCAWR_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN014E3OMp1qeCqKLc180_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01f8a3lL1qeCqKXdcLa_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01loOaGv1qeCpnfE5n6_!!12375520.jpg",小虫,30-34周岁,,,,,,,,牛仔蓝 现货,,,TE9QNZ060,96%及以上,2019年秋季,,背带裤,常规,,
https://item.taobao.com/item.htm?id=602015445687,小虫 暖融过秋休闲高领套头羊绒针织毛衣+长款修身半身裙套装秋冬,1,888.00 ,113,"https://img.alicdn.com/imgextra/i3/12375520/O1CN01mP6LmV1qeCqDiK87K_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01CUTpQq1qeCqLbnKjq_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01yZk7qA1qeCqMyw6QR_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01TFZpiE1qeCqLblzcD_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01348RFD1qeCqA7hfWc_!!12375520.jpg",小虫,25-35周岁,S M,,,,,,,高雅灰 （上衣）预售10月21日 高雅灰 （半裙）预售10月21日,,,TE9QMZ229 TE9QBQ066,96%及以上,2019年秋季,,,,,
https://item.taobao.com/item.htm?id=602212682291,小虫复古玩味小花系列泫雅风宽松百搭羊毛羊绒针织开衫外套女现货,34,1188.00 ,112,"https://img.alicdn.com/bao/uploaded/i4/12375520/O1CN012Legoa1qeCqEaFGaC_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01IS9jxq1qeCqF620HH_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01PoMmjA1qeCqDq2yTs_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01qcCUcT1qeCqBh4FEs_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01IqN2Dl1qeCpa9rpnz_!!12375520.jpg",小虫,30-34周岁,S M L XL,羊毛,其他,通勤,复古,V领,单排扣,米色 现货,插肩袖,,TE9DMZ007,51%(含)-70%(含),2019年秋季,长袖,开衫,常规,常规款,宽松
https://item.taobao.com/item.htm?id=601149165012,小虫 精緻到骨子里 限定雾气奶油白日本面料短款系带风衣外套秋季,27,1088.00 ,110,"https://img.alicdn.com/bao/uploaded/i3/12375520/O1CN014gnSSZ1qeCqDEfpJM_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01UzKZcJ1qeCqFft9xL_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01IEJSvO1qeCq5UIAM9_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01N2Fbem1qeCqDjyHVO_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN019kNTJj1qeCpz4E8kT_!!12375520.jpg",小虫,30-34周岁,S M L XL,,纯色,通勤,简约,西装领,双排扣,米色 现货,其他,,TE9QFY002,,2019年秋季,长袖,,常规,,直筒
https://item.taobao.com/item.htm?id=601749610613,小虫 日本进口彩点羊毛西装 永远掌握主动权的DU立女性,11,798.00 ,110,"https://img.alicdn.com/imgextra/i3/12375520/O1CN01U9lXGE1qeCq6tctS5_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01KpUqvF1qeCq5vapFm_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01qGmEPv1qeCqALXBd2_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01d2G8aD1qeCq6tcUVx_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01GSo0kp1qeCq394LXa_!!12375520.jpg",小虫,30-34周岁,S M L XL,羊毛,纯色,通勤,,西装领,一粒扣,黑色（西装） 现货 黑色（裤子）现货,插肩袖,,TE9QXZ023 TE9QKZ121,51%(含)-70%(含),2019年秋季,长袖,,,常规,
https://item.taobao.com/item.htm?id=602310978380,小虫 意大利精纺羊毛威尔士亲王格干爽修身西装外套+长裤套装现货,33,990.00 ,109,"https://img.alicdn.com/imgextra/i2/12375520/O1CN018RYIo71qeCqCKdNI6_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01hk3H8y1qeCqG9Ifeg_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01ysKjUp1qeCqG9Jk9u_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN016cJmhm1qeCqCWKKc0_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN015OQXq51qeCmxSmKpB_!!12375520.jpg",小虫,30-34周岁,S M L XL,羊毛,格子,通勤,,西装领,双排扣,威尔士格纹（西装） 威尔士格纹（裤子）,常规,,TE9QXZ007 TE9QK1017,91%(含)-95%(含),2019年秋季,长袖,,,常规,修身
https://item.taobao.com/item.htm?id=602076273933,小虫 獨家定纺再续法式浪漫情怀复古气质格纹半身裙迷笛伞裙现货,16,468.00 ,107,"https://img.alicdn.com/bao/uploaded/i4/12375520/O1CN018xYfeK1qeCqBVXthn_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01GbLmX71qeCq44N6mc_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01ly5bfy1qeCq4XJLKL_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01zBOUew1qeCq4yJscE_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01SPZ6kL1qeCq11iaOf_!!12375520.jpg",小虫,30-34周岁,S M L XL,,格子,复古,,,,墨绿 现货 深红 现货,,,TE9QBQ063,91%(含)-95%(含),2019年秋季,,,,,
https://item.taobao.com/item.htm?id=599368373647,小虫 软糯竖坑条V领羊绒吊带上衣内搭打底外穿女2019秋冬新款,443,298.00 ,106,"https://img.alicdn.com/imgextra/i3/12375520/O1CN01BAs7OV1qeCpav9laN_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN019khXOr1qeCpWUu4OG_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01Tge6Qk1qeCpZQwVYg_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01rX7YKX1qeCq8Yp0cT_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01AtU4wx1qeCq0Xb8Zu_!!12375520.jpg",小虫,30-34周岁,S M L XL,,纯色,百搭,,,,金驼色 现货 甜玉米色 现货 经典黑 现货 熏衣紫 现货 浅花灰  现货,,,TE9QDD017,96%及以上,2019年夏季,,吊带,,常规,修身
https://item.taobao.com/item.htm?id=601547001255,小虫 初恋粉甜蜜气泡被宠爱包裹的羊毛针织长衫,19,798.00 ,106,"https://img.alicdn.com/bao/uploaded/i2/12375520/O1CN01tnsjfT1qeCpuazLGc_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01hEpYp11qeCq0JfDbm_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01Y6mlpt1qeCq1bfNb2_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN012R38hI1qeCq2JZ1J3_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01WXoIXO1qeCpzLZJsz_!!12375520.jpg",小虫,30-34周岁,S M L,羊毛,纯色,通勤,简约,V领,单排扣,芭比粉 现货,其他,,TE9QMZ239,81%(含)-90%(含),2019年秋季,长袖,开衫,常规,中长款,
https://item.taobao.com/item.htm?id=603281762895,RED虫 显瘦獨特设计感青石蓝 穿出黄金比例锥形土耳其面料牛仔裤,14,428.00 ,104,"https://img.alicdn.com/imgextra/i2/12375520/O1CN010RJBy71qeCqQcZRKl_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN019j0OIJ1qeCqPapUuu_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN017A2PWw1qeCqFYHY9i_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01xrotAf1qeCqNEV83C_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN0172FsOy1qeCqMuyQik_!!12375520.jpg",小虫,,,,,,,,,牛仔蓝 现货,,,JC9XNZ017,96%及以上,2018年秋季,,,,,
https://item.taobao.com/item.htm?id=600186800280,RED虫 CHIC时髦帆布ins风厚底懒人拖,127,359.00 ,102,"//gd2.alicdn.com/imgextra/i3/12375520/O1CN01xchGJB1qeCq3hsUlJ_!!12375520.jpg
//gd4.alicdn.com/imgextra/i4/12375520/O1CN01qqGCA71qeCq4r7Tdk_!!12375520.jpg
//gd3.alicdn.com/imgextra/i3/12375520/O1CN015Lihrz1qeCq3hsxrk_!!12375520.jpg
//gd3.alicdn.com/imgextra/i3/12375520/O1CN01TfT73L1qeCq5XnBhQ_!!12375520.jpg
//gd4.alicdn.com/imgextra/i4/12375520/O1CN01YFt99p1qeCq4iD6YO_!!12375520.jpg",小虫,,35 36 37 38 39,,,,,,,黑色 现货,,,TE9QXX002,,2019年秋季,,单鞋,,,
https://item.taobao.com/item.htm?id=602123552968,小虫土耳其铜氨环保面料通勤气质精款红蓝撞色星星印花衬衫女2019,10,698.00 ,102,"https://img.alicdn.com/imgextra/i3/12375520/O1CN01CCozKy1qeCqAyRxq8_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01LvoJXg1qeCq5QBadK_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01CQm3p31qeCqDE0fEF_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01InnGZ81qeCqDw5Zxm_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01iVNeTJ1qeCqH1FILA_!!12375520.jpg",小虫,30-34周岁,S M L XL,,其他,其他,,,单排多扣,大小星星印花 现货,衬衫袖,,TE9QSY001,96%及以上,2019年秋季,长袖,,,常规款,直筒
https://item.taobao.com/item.htm?id=603276103973,小虫 不规则几何设计半高领中袖撞色套头羊毛针织衫毛衣秋冬新款,15,268.00 ,102,"https://img.alicdn.com/imgextra/i4/12375520/O1CN018fV98c1qeCqOkkKkD_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN014QSEHb1qeCqKbOLno_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01rv4bqU1qeCqHnwc9m_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01QoZJS71qeCqL1FG7D_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01YxVwrC1qeCq4qhr5f_!!12375520.jpg",小虫,30-34周岁,S M L,羊毛,拼色,通勤,简约,半高圆领,套头,白色 现货 黑色 现货,常规,单件,TE9QMZ215,95%以上,2019年秋季,短袖,套头,常规,常规款,直筒
https://item.taobao.com/item.htm?id=590673381952,小虫 全成型无缝针织包肩袖上衣羊毛针织衫短袖圆领T恤薄女夏新款,1307,428.00 ,100,"https://img.alicdn.com/imgextra/i2/12375520/O1CN01a2yrOZ1qeCnFrANu7_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN011v8AmJ1qeCnMtVHjS_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01PPWpfZ1qeCpJSNnIO_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01yBUWku1qeCoZhvYF3_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01sojT4Z1qeCn8IjHvs_!!12375520.jpg",小虫,30-34周岁,S M L XL,羊毛,纯色,通勤,,,,,包袖,,TE9XMZ085,96%及以上,2019年夏季,短袖,,,常规款,修身
https://item.taobao.com/item.htm?id=601770148108,小虫哈佛女学霸土耳其小白牛时尚百搭显瘦直筒牛仔裤女2019秋现货,29,348.00 ,100,"https://img.alicdn.com/bao/uploaded/i3/12375520/O1CN01fLqfjO1qeCq9GzHgM_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01xOY6FI1qeCq7Pz8oR_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01xZyGdp1qeCqBahauz_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01IoZ4eh1qeCqBak0XP_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01mAjHrS1qeCp46wavq_!!12375520.jpg",小虫,30-34周岁,,,,,,,,白色 现货,,,TE9XNZ047,51%(含)-70%(含),2019年夏季,,直筒裤,常规,,
https://item.taobao.com/item.htm?id=595764068336,小虫 时髦立体植绒绣简约百搭圆领短袖T恤上衣女2019夏季新款薄,364,99.00 ,98,"https://img.alicdn.com/imgextra/i1/12375520/O1CN016cLhIW1qeCp0T0O0U_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN013KKPFa1qeCox2ysRl_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN01GY8hkO1qeCoxoyHEd_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01uZQdam1qeCopiCl8y_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01wcaIU61qeCoqvxIme_!!12375520.jpg",小虫,30-34周岁,S M L XL,棉,,通勤,简约,,,,常规,,JC9XTX003,96%及以上,2019年夏季,短袖,,,常规款,宽松
https://item.taobao.com/item.htm?id=601442779715,小虫全网獨售法国香耐儿面料复古重奢粗花呢手工流苏大围巾披肩女,112,998.00 ,98,"https://img.alicdn.com/bao/uploaded/i1/12375520/O1CN01j4DFUp1qeCpw7EUId_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01yUbB2E1qeCpuifXqs_!!12375520.jpg
https://img.alicdn.com/imgextra/i4/12375520/O1CN01GueO0Y1qeCpxXcgC0_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01chSvfD1qeCpw7FQUt_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01YgSe3s1qeCpYtR0Sb_!!12375520.jpg",,,,,格子,其他,,,,黑白格纹 现货 彩格纹 现货,,,TE9DAA001,30%以下,,,围巾/丝巾,,,
https://item.taobao.com/item.htm?id=603283502121,RED虫 日本工艺定织面料 限量时髦帅气减龄设计感牛仔外套,5,899.00 ,97,"https://img.alicdn.com/imgextra/i1/12375520/O1CN01TGrDyb1qeCqPm7AwW_!!12375520.jpg
https://img.alicdn.com/imgextra/i1/12375520/O1CN01hePlfJ1qeCqN8FMqx_!!12375520.jpg
https://img.alicdn.com/imgextra/i3/12375520/O1CN01qcESlk1qeCqPk3HaG_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN019ARcE41qeCqRCxpZd_!!12375520.jpg
https://img.alicdn.com/imgextra/i2/12375520/O1CN010Rk7Xy1qeCqFimghS_!!12375520.jpg",小虫,30-34周岁,S M L XL,,,街头,,POLO领,拉链,灰白 预售10月8日,其他,,TE9QNZ055,96%及以上,2019年秋季,长袖,,常规,常规,宽松
https://item.taobao.com/item.htm?id=600352489727,小虫英伦帅气百搭黑色小牛皮中跟平底圆头靴子踝靴女2019秋季新款,73,698.00 ,96,"//gd3.alicdn.com/imgextra/i4/12375520/O1CN01ZrEPMe1qeCpybtDTA_!!12375520.jpg
//gd2.alicdn.com/imgextra/i2/12375520/O1CN01wMVegy1qeCpwqWQ1z_!!12375520.jpg
//gd1.alicdn.com/imgextra/i1/12375520/O1CN01JBBh3K1qeCq1fZIif_!!12375520.jpg
//gd3.alicdn.com/imgextra/i3/12375520/O1CN01kG3oQ71qeCpp1Xmap_!!12375520.jpg
//gd4.alicdn.com/imgextra/i4/12375520/O1CN013aTEw41qeCppzuXBI_!!12375520.jpg",other/其他,,35 36 37 38 39,,,,,,,黑色 现货,,,TE9DXX002,,2018年秋季,,单鞋,,,
